chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000
chr3L	25868000	25870000	chr3L	False	-1.9959703314096278	98.0		False	False	-1.4823913508424782	321.0		False	False	-1.0359890911023144	1055.0		False
chr3L	25870000	25872000	chr3L	False	-1.7638090159548185	95.0		False	False	-1.3609825328475291	306.0		False	False	-0.9837012213745131	1049.0		False
chr3L	25872000	25874000	chr3L	False	-1.625486225188538	92.0		False	False	-1.2491261917449186	293.0		False	False	-0.9422076062232373	1032.0		False
chr3L	25874000	25876000	chr3L	False	-1.5665171424927227	86.0		False	False	-1.2436156563613254	294.0		False	False	-0.936633642043887	1007.0		False
chr3L	25876000	25878000	chr3L	False	-1.6188351067728335	77.0		False	False	-1.2688715860699022	300.0		False	False	-0.9466276110404426	1014.0		False
chr3L	25878000	25880000	chr3L	False	-1.2447793056500198	70.0		False	False	-1.1662327777704182	311.0		False	False	-0.8846742968653197	1028.0		False
chr3L	25880000	25882000	chr3L	False	-1.1230918366324416	63.0		False	False	-1.121172144468145	308.0		False	False	-0.8868643003387701	1056.0		False
chr3L	25882000	25884000	chr3L	False	-1.2819611467837402	74.0		False	False	-1.1216936857905406	321.0		False	False	-0.8920116324680577	1084.0		False
chr3L	25884000	25886000	chr3L	False	-1.355265278761475	80.0		False	False	-1.128880408045743	338.0		False	False	-0.8847028670250454	1090.0		False
chr3L	25886000	25888000	chr3L	False	-1.498802279386683	89.0		False	False	-1.1668078990367974	346.0		False	False	-0.886695355712556	1103.0		False
chr3L	25888000	25890000	chr3L	False	-1.537718954727779	95.0		False	False	-1.1973662419173172	347.0		False	False	-0.9030024781319963	1126.0		False
chr3L	25890000	25892000	chr3L	False	-1.7952491351705497	100.0		False	False	-1.3237319313180136	341.0		False	False	-0.9618118013945551	1145.0		False
chr3L	25892000	25894000	chr3L	False	-1.9716774181076837	106.0		False	False	-1.3651198069991852	323.0		False	False	-0.9785433067378776	1131.0		False
chr3L	25894000	25896000	chr3L	False	-1.9960386424511372	96.0		False	False	-1.3589694098631122	305.0		False	False	-0.9748927368025218	1109.0		False
chr3L	25896000	25898000	chr3L	False	-2.0458531352659395	86.0	0.2702560575561077	True	False	-1.3957610642656963	292.0		False	False	-0.9855296722852502	1093.0		False
chr3L	25898000	25900000	chr3L	False	-2.0007325184421854	80.0		False	False	-1.3882484290828851	282.0		False	False	-0.9873623555963915	1110.0		False
chr3L	25900000	25902000	chr3L	False	-1.9219424264548814	84.0		False	False	-1.3819764813393534	270.0		False	False	-0.9892506522612519	1095.0		False
chr3L	25902000	25904000	chr3L	False	-1.910233039184794	85.0		False	False	-1.4006880766717948	275.0		False	False	-0.990645357155624	1101.0		False
chr3L	25904000	25906000	chr3L	False	-1.8548362882519864	82.0		False	False	-1.371830216608738	271.0		False	False	-0.9889760599231907	1117.0		False
chr3L	25906000	25908000	chr3L	False	-1.9311255723753786	79.0		False	False	-1.3880677223183797	265.0		False	False	-0.9868285183873814	1110.0		False
chr3L	25908000	25910000	chr3L	False	-1.807777483458982	78.0		False	False	-1.354231490856449	278.0		False	False	-0.9774609377467984	1102.0		False
chr3L	25910000	25912000	chr3L	False	-1.7755970777098318	78.0		False	False	-1.3272909480381703	288.0		False	False	-0.9733283011828314	1096.0		False
chr3L	25912000	25914000	chr3L	False	-1.8331188862269159	76.0		False	False	-1.3756153613158744	301.0		False	False	-0.9977219016762368	1106.0		False
chr3L	25914000	25916000	chr3L	False	-1.9125248506927832	70.0		False	False	-1.3847997133855292	293.0		False	False	-1.0080133685491215	1106.0		False
chr3L	25916000	25918000	chr3L	False	-2.1957870647542785	66.0		False	False	-1.4893535200912307	294.0		False	False	-1.050119068728977	1104.0	0.16544477186365725	True
chr3L	25918000	25920000	chr3L	False	-2.206820004729614	58.0	1.068861858144804	True	False	-1.4926782608255935	306.0		False	False	-1.0408177110619405	1079.0		False
chr3L	25920000	25922000	chr3L	False	-2.15583103515644	53.0		False	False	-1.5110008741321135	308.0	0.3539920273246038	True	False	-1.0451641118556492	1069.0		False
chr3L	25922000	25924000	chr3L	False	-2.141960730252986	52.0		False	False	-1.5048332291248867	294.0		False	False	-1.0457107197385063	1057.0		False
chr3L	25924000	25926000	chr3L	False	-1.3787880016148988	53.0		False	False	-1.2866438921910754	277.0		False	False	-0.9630260777307914	1047.0		False
chr3L	25926000	25928000	chr3L	False	-1.1697096256053983	51.0		False	False	-1.214438295179788	278.0		False	False	-0.9185988497810483	1027.0		False
chr3L	25928000	25930000	chr3L	False	-1.1495640479936329	55.0		False	False	-1.2245845003003581	275.0		False	False	-0.9113832520461601	1002.0		False
chr3L	25930000	25932000	chr3L	False	-1.13795814658481	58.0		False	False	-1.170830257157673	274.0		False	False	-0.8845712125512617	1000.0		False
chr3L	25932000	25934000	chr3L	False	-1.2366207822628559	60.0		False	False	-1.2068824985668993	275.0		False	False	-0.9010426200186538	1008.0		False
chr3L	25934000	25936000	chr3L	False	-1.5295634118968777	59.0		False	False	-1.3201594392407157	269.0		False	False	-0.9827416187078181	1018.0		False
chr3L	25936000	25938000	chr3L	False	-1.5816707626045463	60.0	0.4347834880500636	True	False	-1.352694255718051	268.0	0.18186399856037805	True	False	-1.0057817549646075	1014.0		False
chr3L	25938000	25940000	chr3L	False	-1.469358084751034	62.0		False	False	-1.3270100221214247	270.0		False	False	-0.9863921809931395	998.0		False
chr3L	25940000	25942000	chr3L	False	-1.1468872745544827	57.0		False	False	-1.239288769907297	267.0		False	False	-0.9456439378455073	973.0		False
chr3L	25942000	25944000	chr3L	False	-1.2631470767730435	65.0		False	False	-1.207390102527178	256.0		False	False	-0.9400932712888788	947.0		False
chr3L	25944000	25946000	chr3L	False	-1.297162324197907	73.0		False	False	-1.1764443716411663	244.0		False	False	-0.946115638042905	931.0		False
chr3L	25946000	25948000	chr3L	False	-1.4097130627838514	81.0		False	False	-1.1570088468075097	236.0		False	False	-0.9444990004036281	916.0		False
chr3L	25948000	25950000	chr3L	False	-1.3805517203723336	74.0		False	False	-1.16453369696439	245.0		False	False	-0.938278773028014	893.0		False
chr3L	25950000	25952000	chr3L	False	-1.355265278761475	65.0		False	False	-1.1805407386415536	249.0		False	False	-0.9287428659572116	867.0		False
chr3L	25952000	25954000	chr3L	False	-1.3873264879937737	65.0		False	False	-1.214250291587125	272.0		False	False	-0.9349696345135831	845.0		False
chr3L	25954000	25956000	chr3L	False	-1.3682043344689732	64.0		False	False	-1.1906816435833647	288.0		False	False	-0.9161993070934613	820.0		False
chr3L	25956000	25958000	chr3L	False	-1.4479315269397073	62.0		False	False	-1.212570341632858	288.0		False	False	-0.9079567087983295	792.0		False
chr3L	25958000	25960000	chr3L	False	-1.379112020715843	61.0		False	False	-1.2008028093103327	289.0		False	False	-0.9116579091313415	803.0		False
chr3L	25960000	25962000	chr3L	False	-1.3783488918745164	63.0		False	False	-1.2459196798212975	295.0		False	False	-0.9616257664178879	820.0		False
chr3L	25962000	25964000	chr3L	False	-1.4289371906421744	66.0		False	False	-1.2928889708083526	296.0		False	False	-1.0138486179730724	836.0		False
chr3L	25964000	25966000	chr3L	False	-1.4358503737587613	71.0		False	False	-1.2888729326236223	299.0		False	False	-1.0169089353776493	847.0		False
chr3L	25966000	25968000	chr3L	False	-1.4801023906752493	81.0		False	False	-1.2518228756839347	301.0		False	False	-0.9907224344918726	833.0		False
chr3L	25968000	25970000	chr3L	False	-1.7591622204351185	86.0		False	False	-1.4098048216184065	310.0		False	False	-1.0629068875000767	816.0		False
chr3L	25970000	25972000	chr3L	False	-2.131256029909744	91.0		False	False	-1.5616269472020814	319.0		False	False	-1.1255743769438529	793.0		False
chr3L	25972000	25974000	chr3L	False	-2.166421770978935	95.0		False	False	-1.5824471089621601	331.0		False	False	-1.1309777097863836	781.0		False
chr3L	25974000	25976000	chr3L	False	-2.2199980918966538	109.0	0.8905343063216238	True	False	-1.6017663380552958	328.0	0.4805941935871507	True	False	-1.132637616955656	761.0	0.24806640440439431	True
chr3L	25976000	25978000	chr3L	False	-1.7466902208183683	101.0		False	False	-1.4170241415406533	322.0		False	False	-0.9928854813186045	746.0		False
chr3L	25978000	25980000	chr3L	False	-1.5920129930749929	101.0		False	False	-1.3029758323342513	316.0		False	False	-0.9064728247407383	717.0		False
chr3L	25980000	25982000	chr3L	False	-1.3469619750302657	99.0		False	False	-1.2067858323441496	308.0		False	False	-0.8226082478720599	693.0		False
chr3L	25982000	25984000	chr3L	False	-1.4483746831529565	96.0	0.10141270812269076	True	False	-1.2584479521666423	308.0		False	False	-0.8425458659900422	664.0		False
chr3L	25984000	25986000	chr3L	False	-1.32946378557503	95.0		False	False	-1.2044358302465918	299.0		False	False	-0.8134430814867293	642.0		False
chr3L	25986000	25988000	chr3L	False	-1.4801918906623057	93.0		False	False	-1.2898240407091364	291.0		False	False	-0.8818735078758587	614.0		False
chr3L	25988000	25990000	chr3L	False	-1.6534135377391364	101.0		False	False	-1.3909806770036541	284.0		False	False	-0.9597016596497688	590.0		False
chr3L	25990000	25992000	chr3L	False	-2.022689939674604	108.0	0.6926987970566558	True	False	-1.564434503184983	275.0		False	False	-1.0788192880753729	569.0	0.2653762065886436	True
chr3L	25992000	25994000	chr3L	False	-1.9926951993767668	104.0		False	False	-1.5500541917889945	269.0		False	False	-1.058609737405451	549.0		False
chr3L	25994000	25996000	chr3L	False	-1.9527730328017447	99.0		False	False	-1.5679066950917881	275.0	0.3634708648451963	True	False	-1.0422987952507534	536.0		False
chr3L	25996000	25998000	chr3L	False	-1.8661271533079875	103.0		False	False	-1.521609810188415	283.0		False	False	-0.9868918446785073	531.0		False
chr3L	25998000	26000000	chr3L	False	-1.7754006456799973	108.0		False	False	-1.4591592374523257	279.0		False	False	-0.9522612708871602	516.0		False
chr3L	26000000	26002000	chr3L	False	-1.77419669414481	106.0		False	False	-1.4451521291636997	276.0		False	False	-0.9410032439247247	510.0		False
chr3L	26002000	26004000	chr3L	False	-1.491003317843741	105.0		False	False	-1.2128117362692263	258.0		False	False	-0.8047632020504484	493.0		False
chr3L	26004000	26006000	chr3L	False	-1.4654805871460612	101.0		False	False	-1.1782827017863668	239.0		False	False	-0.7927830568799636	476.0		False
chr3L	26006000	26008000	chr3L	False	-1.5223014751155577	98.0		False	False	-1.203632309494831	235.0		False	False	-0.7788360312727991	454.0		False
chr3L	26008000	26010000	chr3L	False	-1.3299911426179483	97.0		False	False	-1.0807804690773166	230.0		False	False	-0.6681658512299926	432.0		False
chr3L	26010000	26012000	chr3L	False	-1.3330353313780094	92.0		False	False	-1.1125158063461267	224.0		False	False	-0.6858678529634517	411.0		False
chr3L	26012000	26014000	chr3L	False	-1.5286503593614675	82.0		False	False	-1.3839788342505013	217.0		False	False	-0.8661889986062242	383.0		False
chr3L	26014000	26016000	chr3L	False	-1.980095162597133	76.0		False	False	-1.7628023946340623	212.0		False	False	-1.1196448828405798	353.0		False
chr3L	26016000	26018000	chr3L	False	-2.7210218752691	74.0	1.5979300386366586	True	False	-2.172502190393237	199.0	1.0173420466386167	True	False	-1.4377887879633542	334.0	0.2640571223838275	True
chr3L	26018000	26020000	chr3L	False	-2.7210218752691	74.0		False	False	-2.161586412914053	195.0		False	False	-1.4306503035893887	329.0		False
chr3L	26020000	26022000	chr3L	False	-2.544182995546835	71.0		False	False	-2.0843792124218345	191.0		False	False	-1.3770455599935545	317.0		False
chr3L	26022000	26024000	chr3L	False	-2.3182710712792733	66.0		False	False	-1.9525523744326243	186.0		False	False	-1.2850910468097774	305.0		False
chr3L	26024000	26026000	chr3L	False	-2.174693033119654	60.0		False	False	-1.8965041784314007	176.0		False	False	-1.2354560235827226	282.0		False
chr3L	26026000	26028000	chr3L	False	-1.995841754693631	51.0		False	False	-1.8342918082768755	161.0		False	False	-1.1880526779001497	254.0		False
chr3L	26028000	26030000	chr3L	False	-1.977508795562091	42.0		False	False	-1.84747782248599	148.0		False	False	-1.235783406585407	244.0		False
chr3L	26030000	26032000	chr3L	False	-1.7475827015402352	36.0		False	False	-1.725015752085568	133.0		False	False	-1.1737316655795267	237.0		False
chr3L	26032000	26034000	chr3L	False	-1.9369074211910198	31.0		False	False	-1.7710019573597484	119.0		False	False	-1.2801081672726187	234.0		False
chr3L	26034000	26036000	chr3L	False	-2.6249634148762793	31.0		False	False	-2.0905669495940358	109.0		False	False	-1.4855692024776206	235.0		False
chr3L	26036000	26038000	chr3L	False	-2.541131824072809	39.0		False	False	-2.095698477257596	107.0	0.37068272517202816	True	False	-1.5121007852267452	250.0		False
chr3L	26038000	26040000	chr3L	False	-2.632105484120299	45.0		False	False	-2.0658274301086226	102.0		False	False	-1.520659220719134	261.0		False
chr3L	26040000	26042000	chr3L	False	-2.665788610376588	45.0	0.9182059088363528	True	False	-2.048375802466062	98.0		False	False	-1.531721081500085	269.0		False
chr3L	26042000	26044000	chr3L	False	-2.6447718959564597	44.0		False	False	-2.0240828891641183	95.0		False	False	-1.529564622084776	268.0		False
chr3L	26044000	26046000	chr3L	False	-2.2709963618638707	38.0		False	False	-1.833115472159919	88.0		False	False	-1.4556304147927202	262.0		False
chr3L	26046000	26048000	chr3L	False	-2.604624747698192	36.0	0.3336283858343214	True	False	-1.9496673228071137	79.0	0.11655185064719475	True	False	-1.5416541076239638	260.0		False
chr3L	26048000	26050000	chr3L	False	-2.547910356703871	32.0		False	False	-1.9337804953912408	76.0		False	False	-1.552494578358243	265.0		False
chr3L	26050000	26052000	chr3L	False	-2.561169577309354	29.0		False	False	-1.9337804953912408	76.0		False	False	-1.552494578358243	265.0		False
chr3L	26052000	26054000	chr3L	False	-2.5210741717315552	25.0		False	False	-1.908467475945342	73.0		False	False	-1.5759902351910784	278.0	0.27236994638880097	True
chr3L	26054000	26056000	chr3L	False	-2.534588978206037	22.0		False	False	-1.9245472156132037	70.0		False	False	-1.5727878031527345	278.0		False
chr3L	26056000	26058000	chr3L	False	-1.91869461793299	19.0		False	False	-1.6051930643896677	68.0		False	False	-1.449704311854403	283.0		False
chr3L	26058000	26060000	chr3L	False	-0.8896017064126633	15.0		False	False	-1.1551601437546202	56.0		False	False	-1.3036202888022774	267.0		False
chr3L	26060000	26062000	chr3L	False	-1.015778812489808	14.0		False	False	-1.1788644043458887	42.0		False	False	-1.3685270275717412	252.0		False
chr3L	26062000	26064000	chr3L	False	-2.015778812489808	14.0		False	False	-1.702154794276756	32.0		False	False	-1.5637662452322636	234.0		False
chr3L	26064000	26066000	chr3L	False	-3.236620782262856	10.0		False	False	-2.437220855527481	23.0		False	False	-1.6858678529634517	228.0		False
chr3L	26066000	26068000	chr3L	False	-3.3001237245690143	11.0	1.8004685364723645	True	False	-2.5241564922987614	27.0	0.893084796083488	True	False	-1.6858678529634517	228.0		False
chr3L	26068000	26070000	chr3L	False	-3.236620782262856	10.0		False	False	-2.5241564922987614	27.0		False	False	-1.6899146860261536	238.0		False
chr3L	26070000	26072000	chr3L	False	-1.4996551880966498	6.0		False	False	-1.6310716962152734	18.0		False	False	-1.6176963503218724	248.0		False
chr3L	26072000	26074000	chr3L	False	-4.162620200819079	1.0		False	False	-3.161586412914053	9.0		False	False	-1.7363576234171447	252.0		False
chr3L	26074000	26076000	chr3L	False	-4.162620200819079	1.0		False	False	-3.161586412914053	9.0	3.9891116838572636	True	False	-1.7381240900948753	253.0		False
chr3L	26076000	26078000	chr3L	False	-4.162620200819079	1.0		False	False	-3.161586412914053	11.0		False	False	-1.741621834486453	255.0		False
chr3L	26078000	26080000	chr3L	False	-4.162620200819079	1.0	5.133142212400601	True	False	-2.65462642419417	19.0		False	False	-1.742071274611538	253.0		False
chr3L	26080000	26082000	chr3L	False	-4.162620200819079	1.0		False	False	-2.5426765802695592	28.0		False	False	-1.741621834486453	255.0		False
chr3L	26082000	26084000	chr3L	False	-4.162620200819079	1.0		False	False	-2.4066989107505847	32.0		False	False	-1.7439439194159982	245.0		False
chr3L	26084000	26086000	chr3L	False	-4.162620200819079	1.0		False	False	-2.4007740767934793	36.0		False	False	-1.7449278373363084	241.0	0.8834884197894023	True
chr3L	26086000	26088000	chr3L	False	-4.162620200819079	2.0		False	False	-2.410613960753968	41.0		False	False	-1.7417210876969693	237.0		False
chr3L	26088000	26090000	chr3L	True		0.0		False	False	-2.3839788342505015	42.0		False	False	-1.7364939260334198	232.0		False
chr3L	26090000	26092000	chr3L	True		0.0		False	False	-2.3980266087361337	43.0		False	False	-1.726691434168305	227.0		False
chr3L	26092000	26094000	chr3L	False	-4.162620200819079	1.0		False	False	-2.3980266087361337	43.0		False	False	-1.726691434168305	227.0		False
chr3L	26094000	26096000	chr3L	False	-4.162620200819079	1.0		False	False	-2.3710397785430026	37.0		False	False	-1.726691434168305	227.0		False
chr3L	26096000	26098000	chr3L	False	-4.162620200819079	1.0		False	False	-2.3710397785430026	37.0		False	False	-1.7246871018539798	226.0		False
chr3L	26098000	26100000	chr3L	False	-4.162620200819079	1.0		False	False	-2.4025945124178483	39.0		False	False	-1.7306557747102895	229.0		False
chr3L	26100000	26102000	chr3L	False	-4.162620200819079	1.0		False	False	-2.4453793789146445	42.0		False	False	-1.7306557747102895	229.0		False
chr3L	26102000	26104000	chr3L	False	-4.162620200819079	1.0	5.133142212400601	True	False	-2.424620818747847	45.0		False	False	-1.723002099373835	223.0		False
chr3L	26104000	26106000	chr3L	False	-4.162620200819079	1.0		False	False	-2.4357613763530477	52.0		False	False	-1.7306756483221268	218.0		False
chr3L	26106000	26108000	chr3L	False	-4.162620200819079	2.0		False	False	-2.430075248839955	53.0		False	False	-1.7222784931531365	214.0		False
chr3L	26108000	26110000	chr3L	False	-4.162620200819079	2.0		False	False	-2.491735014606384	44.0		False	False	-1.721491762694173	205.0		False
chr3L	26110000	26112000	chr3L	False	-4.162620200819079	3.0		False	False	-2.6761595857438114	35.0		False	False	-1.7225796313199728	199.0		False
chr3L	26112000	26114000	chr3L	False	-4.162620200819079	4.0		False	False	-2.683539116109409	28.0		False	False	-1.7335024246023363	195.0		False
chr3L	26114000	26116000	chr3L	False	-4.162620200819079	3.0		False	False	-3.0171965035788784	19.0	0.6461567250358757	True	False	-1.7245483211275117	189.0		False
chr3L	26116000	26118000	chr3L	False	-3.577657700097923	8.0		False	False	-2.862026131055145	26.0		False	False	-1.7125358034255318	182.0		False
chr3L	26118000	26120000	chr3L	False	-3.577657700097923	8.0		False	False	-2.810114042412675	29.0		False	False	-1.7125358034255318	182.0		False
chr3L	26120000	26122000	chr3L	False	-3.577657700097923	8.0		False	False	-2.8136631094937465	22.0		False	False	-1.707401014513093	180.0		False
chr3L	26122000	26124000	chr3L	False	-3.577657700097923	8.0		False	False	-2.8396583180266908	16.0		False	False	-1.700338335771785	167.0		False
chr3L	26124000	26126000	chr3L	False	-3.4256546066528726	6.0		False	False	-2.8396583180266908	16.0		False	False	-1.7191041824373836	161.0		False
chr3L	26126000	26128000	chr3L	False	-3.2240207454832226	12.0		False	False	-2.5539038356928137	21.0		False	False	-1.719527164314683	159.0		False
chr3L	26128000	26130000	chr3L	False	-1.1913791938005032	19.0		False	False	-0.7797157775704088	33.0		False	False	-1.11971262083248	163.0		False
chr3L	26130000	26132000	chr3L	False	-1.0428809565449837	26.0		False	False	-0.5934977307572933	43.0		False	False	-0.8614394175469061	160.0		False
chr3L	26132000	26134000	chr3L	False	-1.462180482677987	36.0		False	False	-0.9446278776282335	57.0		False	False	-0.9194761448640273	165.0		False
chr3L	26134000	26136000	chr3L	False	-1.9128418916875523	41.0		False	False	-1.305113724291758	66.0		False	False	-1.056091504891595	162.0		False
chr3L	26136000	26138000	chr3L	False	-2.2185766067930945	46.0		False	False	-1.5306115144360606	72.0		False	False	-1.1803754027391042	170.0		False
chr3L	26138000	26140000	chr3L	False	-2.8064763905938035	50.0		False	False	-1.9447750238409052	74.0		False	False	-1.4310539539346263	176.0		False
chr3L	26140000	26142000	chr3L	False	-2.940227779482631	48.0		False	False	-2.0775221481255786	75.0		False	False	-1.5033898011780547	178.0		False
chr3L	26142000	26144000	chr3L	False	-2.9895554918461995	51.0		False	False	-2.0775221481255786	75.0		False	False	-1.5067186175052787	179.0		False
chr3L	26144000	26146000	chr3L	False	-3.0041908382145963	56.0		False	False	-2.0775221481255786	75.0		False	False	-1.4994547287325704	174.0		False
chr3L	26146000	26148000	chr3L	False	-3.003421605969825	60.0		False	False	-2.123618562715033	75.0		False	False	-1.5371661226086528	175.0		False
chr3L	26148000	26150000	chr3L	False	-3.221036887044401	63.0	0.4589546158090503	True	False	-2.307437279377508	78.0	0.40711617944419287	True	False	-1.6375048314020528	176.0	0.1939978160076452	True
chr3L	26150000	26152000	chr3L	False	-3.175111145002276	58.0		False	False	-2.265422223898593	72.0		False	False	-1.62493885432112	170.0		False
chr3L	26152000	26154000	chr3L	False	-2.7620822712353506	50.0		False	False	-1.900321099933315	68.0		False	False	-1.4435070153944076	164.0		False
chr3L	26154000	26156000	chr3L	False	-2.84741796912003	43.0		False	False	-1.9789949996355802	63.0		False	False	-1.5215264249551583	163.0		False
chr3L	26156000	26158000	chr3L	False	-3.3230848730123252	38.0		False	False	-2.357728935092676	59.0		False	False	-1.7014647080144703	155.0	0.392737746571334	True
chr3L	26158000	26160000	chr3L	False	-3.4443911692344584	31.0		False	False	-2.3506202373040703	57.0		False	False	-1.6892825173762163	141.0		False
chr3L	26160000	26162000	chr3L	False	-3.4912429482804495	27.0	1.6505508423487327	True	False	-2.373090518107765	55.0	0.9119438233348041	True	False	-1.6858678529634517	138.0		False
chr3L	26162000	26164000	chr3L	False	-3.4256546066528726	21.0		False	False	-2.3315114143563656	54.0		False	False	-1.6638415466334526	130.0		False
chr3L	26164000	26166000	chr3L	False	-3.397085454456102	20.0		False	False	-2.343033284251585	55.0		False	False	-1.6711463472566863	130.0		False
chr3L	26166000	26168000	chr3L	False	-3.162620200819079	20.0		False	False	-2.19073275857357	50.0		False	False	-1.627862249527886	130.0		False
chr3L	26168000	26170000	chr3L	False	-1.8406921059317167	19.0		False	False	-1.461146694772961	44.0		False	False	-1.3087269614431363	135.0		False
chr3L	26170000	26172000	chr3L	False	-1.8925310374513349	17.0		False	False	-1.7274905778195249	47.0		False	False	-1.4468607177761073	148.0		False
chr3L	26172000	26174000	chr3L	False	-2.703188582181782	12.0		False	False	-2.2337361986698885	41.0		False	False	-1.69256250553746	144.0		False
chr3L	26174000	26176000	chr3L	False	-2.821583282984012	15.0	0.8813555035013811	True	False	-2.3101089376241415	46.0		False	False	-1.7086391606221096	149.0		False
chr3L	26176000	26178000	chr3L	False	-2.711958791809514	15.0		False	False	-2.3690284927845293	56.0	0.20744207987047636	True	False	-1.7018801709520825	151.0		False
chr3L	26178000	26180000	chr3L	False	-1.940227779482631	12.0		False	False	-2.161586412914053	63.0		False	False	-1.60976487387766	160.0		False
chr3L	26180000	26182000	chr3L	False	-3.4845482957064413	5.0		False	False	-2.6210180315513503	66.0		False	False	-1.7979487798334794	165.0		False
chr3L	26182000	26184000	chr3L	False	-3.577657700097923	6.0		False	False	-2.6310716962152734	72.0		False	False	-1.8013450703833878	169.0		False
chr3L	26184000	26186000	chr3L	False	-3.577657700097923	6.0	2.534776743552939	True	False	-2.6371654541279477	73.0		False	False	-1.8083518594884465	172.0		False
chr3L	26186000	26188000	chr3L	False	-3.577657700097923	6.0		False	False	-2.66151280977941	70.0	1.9207695178254063	True	False	-1.8106408180133888	173.0		False
chr3L	26188000	26190000	chr3L	False	-3.525190280203787	9.0		False	False	-2.651391680594869	66.0		False	False	-1.8106743086997321	181.0		False
chr3L	26190000	26192000	chr3L	False	-3.4845482957064413	10.0		False	False	-2.6447954148344763	65.0		False	False	-1.8177248135722446	187.0		False
chr3L	26192000	26194000	chr3L	False	-3.4845482957064413	10.0		False	False	-2.6447954148344763	65.0		False	False	-1.829864389415238	193.0		False
chr3L	26194000	26196000	chr3L	False	-3.4845482957064413	10.0		False	False	-2.651391680594869	66.0		False	False	-1.829864389415238	193.0		False
chr3L	26196000	26198000	chr3L	False	-3.577657700097923	8.0	2.534776743552939	True	False	-2.6380244568570403	64.0		False	False	-1.8432241809027086	200.0		False
chr3L	26198000	26200000	chr3L	False	-3.269535404735591	7.0		False	False	-2.576623912192897	62.0		False	False	-1.848906468820524	209.0		False
chr3L	26200000	26202000	chr3L	False	-3.355265278761475	8.0		False	False	-2.5687617944199266	61.0		False	False	-1.8540925654159244	212.0		False
chr3L	26202000	26204000	chr3L	False	-3.0751573595687396	8.0		False	False	-2.584529110278243	61.0		False	False	-1.872057908768548	223.0		False
chr3L	26204000	26206000	chr3L	False	-2.940227779482631	6.0		False	False	-2.6101764719039235	58.0		False	False	-1.8823510658886393	233.0		False
chr3L	26206000	26208000	chr3L	False	-3.0630845272681646	7.0		False	False	-2.5672252141906475	51.0		False	False	-1.886294942803108	239.0		False
chr3L	26208000	26210000	chr3L	False	-3.2557296052105604	8.0		False	False	-2.5860842414419634	51.0		False	False	-1.8859128427820993	242.0		False
chr3L	26210000	26212000	chr3L	False	-3.397085454456102	10.0	0.4568576749734712	True	False	-2.576623912192897	54.0		False	False	-1.8954419310587638	249.0	1.1771526004029347	True
chr3L	26212000	26214000	chr3L	False	-2.770302778040319	16.0		False	False	-2.3508567640757922	61.0		False	False	-1.8233713767133866	264.0		False
chr3L	26214000	26216000	chr3L	False	-3.2010943486337147	19.0	0.4307915705933958	True	False	-2.5075822677632456	68.0		False	False	-1.8690165495619289	274.0		False
chr3L	26216000	26218000	chr3L	False	-3.2010943486337147	19.0		False	False	-2.515223367528754	69.0	0.1643666034529616	True	False	-1.8715601702640807	276.0		False
chr3L	26218000	26220000	chr3L	False	-2.878827234818488	23.0		False	False	-2.351064211777766	65.0		False	False	-1.822710499449934	291.0		False
chr3L	26220000	26222000	chr3L	False	-2.330742959627406	25.0		False	False	-2.017750640340402	62.0		False	False	-1.7235982420408944	297.0		False
chr3L	26222000	26224000	chr3L	False	-2.2150876207132146	21.0		False	False	-1.931718871015459	55.0		False	False	-1.7266477031057865	299.0		False
chr3L	26224000	26226000	chr3L	False	-1.1771197705141943	25.0		False	False	-1.0637390895159085	57.0		False	False	-1.4083338774345429	308.0		False
chr3L	26226000	26228000	chr3L	False	-0.8202280033720012	28.0		False	False	-0.7407432919540036	62.0		False	False	-1.1991693685571616	324.0		False
chr3L	26228000	26230000	chr3L	False	-0.9557686303784095	30.0		False	False	-0.8225341402354818	67.0		False	False	-1.1971537670861245	334.0		False
chr3L	26230000	26232000	chr3L	False	-1.4859151314703474	33.0		False	False	-1.2011147771006905	74.0		False	False	-1.3132656200050044	345.0		False
chr3L	26232000	26234000	chr3L	False	-2.7422884018707223	34.0		False	False	-1.9136588994704675	88.0		False	False	-1.5254769740256826	343.0		False
chr3L	26234000	26236000	chr3L	False	-3.348175853975156	29.0	0.6485276294986226	True	False	-2.1379995925964375	91.0		False	False	-1.5922087457492065	328.0	0.3950549786630819	True
chr3L	26236000	26238000	chr3L	False	-3.273651513207823	27.0		False	False	-2.1696237319794713	90.0		False	False	-1.5904846970518494	317.0		False
chr3L	26238000	26240000	chr3L	False	-2.9670693917012723	31.0		False	False	-2.1691995970239284	95.0		False	False	-1.5793973762517217	309.0		False
chr3L	26240000	26242000	chr3L	False	-3.0171897612975154	33.0		False	False	-2.190441275586238	101.0		False	False	-1.5780519497569447	305.0		False
chr3L	26242000	26244000	chr3L	False	-3.0866713475857805	37.0	0.11960195588450828	True	False	-2.2150256718755137	110.0		False	False	-1.5863321794125373	308.0		False
