col_index,pct_conserved,nongap_n
3339,100.0,1
3340,100.0,1
3341,100.0,1
3342,100.0,1
3343,100.0,1
3344,100.0,1
3345,100.0,1
3346,100.0,1
3347,100.0,1
3348,100.0,1
3349,100.0,1
3350,100.0,1
3351,100.0,1
3352,100.0,1
3353,100.0,1
3354,100.0,1
3355,100.0,1
3356,100.0,1
3357,100.0,1
3358,100.0,1
3359,100.0,1
3360,100.0,1
3361,100.0,1
3362,100.0,1
3363,100.0,1
3364,100.0,1
3365,100.0,1
3366,100.0,1
3367,100.0,1
3368,100.0,1
3369,100.0,1
3370,100.0,1
3371,100.0,1
3372,100.0,1
3373,100.0,1
3374,100.0,1
3375,100.0,1
3376,100.0,1
3377,100.0,1
3378,100.0,1
3379,100.0,1
3380,100.0,1
3381,100.0,1
3382,100.0,1
3383,100.0,1
3384,100.0,1
3385,100.0,1
3386,100.0,1
3387,100.0,1
3388,100.0,1
3389,100.0,1
3390,100.0,1
3391,100.0,1
3392,100.0,1
3393,100.0,1
3394,100.0,1
3395,100.0,1
3396,100.0,1
3397,100.0,1
3398,100.0,1
3399,100.0,1
3400,100.0,1
3401,100.0,1
3402,100.0,1
3403,100.0,1
3404,100.0,1
3405,100.0,1
3406,100.0,1
3407,100.0,1
3408,100.0,1
3409,100.0,1
3410,100.0,1
3411,100.0,1
3412,100.0,1
3413,100.0,1
3414,100.0,1
3415,100.0,1
3416,100.0,1
3417,100.0,1
3418,100.0,1
3419,100.0,1
3420,100.0,1
3421,100.0,1
3422,100.0,1
3423,100.0,1
3424,100.0,1
3425,100.0,1
3426,100.0,1
3427,100.0,1
3428,100.0,1
3429,100.0,1
3430,100.0,1
3431,100.0,1
3432,100.0,1
3433,100.0,1
3434,100.0,1
3435,100.0,1
3436,100.0,1
3437,100.0,1
3438,100.0,1
3439,100.0,1
3440,100.0,1
3441,100.0,1
3442,100.0,1
3443,100.0,1
3444,100.0,1
3445,100.0,1
3446,100.0,1
3447,100.0,1
3448,100.0,1
3449,100.0,1
3450,100.0,1
3451,100.0,1
3452,100.0,1
3453,100.0,1
3454,100.0,1
3455,100.0,1
3456,100.0,1
3457,100.0,1
3458,100.0,1
3459,100.0,1
3460,100.0,1
3461,100.0,1
3462,100.0,1
3463,100.0,1
3464,100.0,1
3465,100.0,1
3466,100.0,1
3467,100.0,1
3468,100.0,1
3469,100.0,1
3470,100.0,1
3471,100.0,1
3472,100.0,1
3473,100.0,1
3474,100.0,1
3475,100.0,1
3476,100.0,1
3477,100.0,1
3478,100.0,1
3479,100.0,1
3480,100.0,1
3481,100.0,1
3482,100.0,1
3483,100.0,1
3484,100.0,1
3485,100.0,1
3486,100.0,1
3487,100.0,1
3488,100.0,1
3489,100.0,1
3490,100.0,1
3491,100.0,1
3492,100.0,1
3493,100.0,1
3494,100.0,1
3495,100.0,1
3496,100.0,1
3497,100.0,1
3498,100.0,1
3499,100.0,1
3500,100.0,1
3501,100.0,1
3502,100.0,1
3503,100.0,1
3504,100.0,1
3505,100.0,1
3506,100.0,1
3507,100.0,1
3508,100.0,1
3509,100.0,1
3510,100.0,1
3511,100.0,1
3512,100.0,1
3513,100.0,1
3514,100.0,1
3515,100.0,1
3516,100.0,1
3517,100.0,1
3518,100.0,1
3519,100.0,1
3520,100.0,1
3521,100.0,1
3522,100.0,1
3523,100.0,1
3524,100.0,1
3525,100.0,1
3526,100.0,1
3527,100.0,1
3528,100.0,1
3529,100.0,1
3530,100.0,1
3531,100.0,1
3532,100.0,1
3533,100.0,1
3534,100.0,1
3535,100.0,1
3536,100.0,1
3537,100.0,1
3538,100.0,1
3539,100.0,1
3540,100.0,1
3541,100.0,1
3542,100.0,1
3543,100.0,1
3544,100.0,1
3545,100.0,1
3546,100.0,1
3547,100.0,1
3548,100.0,1
3549,100.0,1
3550,100.0,1
3551,100.0,1
3552,100.0,1
3553,100.0,1
3554,100.0,1
3555,100.0,1
3556,100.0,1
3557,100.0,1
3558,100.0,1
3559,100.0,1
3560,100.0,1
3561,100.0,1
3562,100.0,1
3563,100.0,1
3564,100.0,1
3565,100.0,1
3566,100.0,1
3567,100.0,1
3568,100.0,1
3569,100.0,1
3570,100.0,1
3571,100.0,1
3572,100.0,1
3573,100.0,1
3574,100.0,1
3575,100.0,1
3576,100.0,1
3577,100.0,1
3578,100.0,1
3579,100.0,1
3580,100.0,1
3581,100.0,1
3582,100.0,1
3583,100.0,1
3584,100.0,1
3585,100.0,1
3586,100.0,1
3587,100.0,1
3588,100.0,1
3589,100.0,1
3590,100.0,1
3591,100.0,1
3592,100.0,1
3593,100.0,1
3594,100.0,1
3595,100.0,1
3596,100.0,1
3597,100.0,1
3598,100.0,1
3599,100.0,1
3600,100.0,1
3601,100.0,1
3602,100.0,1
3603,100.0,1
3604,100.0,1
3605,100.0,1
3606,100.0,1
3607,100.0,1
3608,100.0,1
3609,100.0,1
3610,100.0,1
3611,100.0,1
3612,100.0,1
3613,100.0,1
3614,100.0,1
3615,100.0,1
3616,100.0,1
3617,100.0,1
3618,100.0,1
3619,100.0,1
3620,100.0,1
3621,100.0,1
3622,100.0,1
3623,100.0,1
3624,100.0,1
3625,100.0,1
3626,100.0,1
3627,100.0,1
3628,100.0,1
3629,100.0,1
3630,100.0,1
3631,100.0,1
3632,100.0,1
3633,100.0,1
3634,100.0,1
3635,100.0,1
3636,100.0,1
3637,100.0,1
3638,100.0,1
3639,100.0,1
3640,100.0,1
3641,100.0,1
3642,100.0,1
3643,100.0,1
3644,100.0,1
3645,100.0,1
3646,100.0,1
3647,100.0,1
3648,100.0,1
3649,100.0,1
3650,100.0,1
3651,100.0,1
3652,100.0,1
3653,100.0,1
3654,100.0,1
3655,100.0,1
3656,100.0,1
3657,100.0,1
3658,100.0,1
3659,100.0,1
3660,100.0,1
3661,100.0,1
3662,100.0,1
3663,100.0,1
3664,100.0,1
3665,100.0,1
3666,100.0,1
3667,100.0,1
3668,100.0,1
3669,100.0,1
3670,100.0,1
3671,100.0,1
3672,100.0,1
3673,100.0,1
3674,100.0,1
3675,100.0,1
3676,100.0,1
3677,100.0,1
3678,100.0,1
3679,100.0,1
3680,100.0,1
3681,100.0,1
3682,100.0,1
3683,100.0,1
3684,100.0,1
3685,100.0,1
3686,100.0,1
3687,100.0,1
3688,100.0,1
3689,100.0,1
3690,100.0,1
3691,100.0,1
3692,100.0,1
3693,100.0,1
3694,100.0,1
3695,100.0,1
3696,100.0,1
3697,100.0,1
